Zipcode,ZipCodeType,City,State,LocationType
72633,STANDARD,EVERTON,AR,PRIMARY
72634,STANDARD,FLIPPIN,AR,PRIMARY
72634,STANDARD,REA VALLEY,AR,NOT ACCEPTABLE
72635,STANDARD,GASSVILLE,AR,PRIMARY
72635,STANDARD,EAST COTTER,AR,NOT ACCEPTABLE
72635,STANDARD,MONKEY RUN,AR,NOT ACCEPTABLE
72635,STANDARD,WHITEVILLE,AR,NOT ACCEPTABLE
72636,PO BOX,GILBERT,AR,PRIMARY
72638,STANDARD,GREEN FOREST,AR,PRIMARY
72638,STANDARD,RULE,AR,NOT ACCEPTABLE
72639,STANDARD,HARRIET,AR,PRIMARY
72639,STANDARD,COZAHOME,AR,ACCEPTABLE
72640,STANDARD,HASTY,AR,PRIMARY
72641,STANDARD,JASPER,AR,PRIMARY
72641,STANDARD,LOW GAP,AR,NOT ACCEPTABLE
72641,STANDARD,MOSSVILLE,AR,NOT ACCEPTABLE
72641,STANDARD,MOUNT SHERMAN,AR,NOT ACCEPTABLE
72641,STANDARD,PIERCETOWN,AR,NOT ACCEPTABLE
72642,STANDARD,LAKEVIEW,AR,PRIMARY
72644,STANDARD,LEAD HILL,AR,PRIMARY
72644,STANDARD,DIAMOND CITY,AR,ACCEPTABLE
72645,STANDARD,LESLIE,AR,PRIMARY
72645,STANDARD,CHIMES,AR,NOT ACCEPTABLE
72645,STANDARD,FLAG,AR,NOT ACCEPTABLE
72645,STANDARD,OXLEY,AR,NOT ACCEPTABLE
72645,STANDARD,RUMLEY,AR,NOT ACCEPTABLE
72648,STANDARD,MARBLE FALLS,AR,PRIMARY
72648,STANDARD,DOGPATCH,AR,NOT ACCEPTABLE
72648,STANDARD,ERBIE,AR,NOT ACCEPTABLE
72648,STANDARD,PRUITT,AR,NOT ACCEPTABLE
72650,STANDARD,MARSHALL,AR,PRIMARY
72650,STANDARD,CANAAN,AR,NOT ACCEPTABLE
72650,STANDARD,DONGOLA,AR,NOT ACCEPTABLE
72650,STANDARD,LANDIS,AR,NOT ACCEPTABLE
72651,STANDARD,MIDWAY,AR,PRIMARY
72653,STANDARD,MOUNTAIN HOME,AR,PRIMARY
72653,STANDARD,SALESVILLE,AR,ACCEPTABLE
72653,STANDARD,MTN HOME,AR,NOT ACCEPTABLE
72654,PO BOX,MOUNTAIN HOME,AR,PRIMARY
72654,PO BOX,MTN HOME,AR,NOT ACCEPTABLE
72655,STANDARD,MOUNT JUDEA,AR,PRIMARY
72655,STANDARD,BASS,AR,ACCEPTABLE
72657,STANDARD,TIMBO,AR,PRIMARY
72658,STANDARD,NORFORK,AR,PRIMARY
72658,STANDARD,OLD JOE,AR,ACCEPTABLE
72659,STANDARD,NORFORK,AR,PRIMARY
72660,STANDARD,OAK GROVE,AR,PRIMARY
72661,STANDARD,OAKLAND,AR,PRIMARY
72662,STANDARD,OMAHA,AR,PRIMARY
72663,STANDARD,ONIA,AR,PRIMARY
72663,STANDARD,PLEASANT HILLS,AR,NOT ACCEPTABLE
72666,STANDARD,PARTHENON,AR,PRIMARY
72668,STANDARD,PEEL,AR,PRIMARY
72669,PO BOX,PINDALL,AR,PRIMARY
72670,STANDARD,PONCA,AR,PRIMARY
72672,PO BOX,PYATT,AR,PRIMARY
72675,STANDARD,SAINT JOE,AR,PRIMARY
72675,STANDARD,ST JOE,AR,NOT ACCEPTABLE
72677,PO BOX,SUMMIT,AR,PRIMARY
72679,STANDARD,TILLY,AR,PRIMARY
72680,STANDARD,TIMBO,AR,PRIMARY
72680,STANDARD,ALCO,AR,ACCEPTABLE
72682,STANDARD,VALLEY SPRINGS,AR,PRIMARY
72682,STANDARD,BRUNO,AR,ACCEPTABLE
72682,STANDARD,VALLEY SPGS,AR,ACCEPTABLE
72683,STANDARD,VENDOR,AR,PRIMARY
72685,STANDARD,WESTERN GROVE,AR,PRIMARY
72685,STANDARD,MOUNT HERSEY,AR,NOT ACCEPTABLE
72685,STANDARD,YARDELLE,AR,NOT ACCEPTABLE
72686,STANDARD,WITTS SPRINGS,AR,PRIMARY
72687,STANDARD,YELLVILLE,AR,PRIMARY
72701,STANDARD,FAYETTEVILLE,AR,PRIMARY
72702,PO BOX,FAYETTEVILLE,AR,PRIMARY
72703,STANDARD,FAYETTEVILLE,AR,PRIMARY
72704,STANDARD,FAYETTEVILLE,AR,PRIMARY
72704,STANDARD,WHEELER,AR,ACCEPTABLE
72711,PO BOX,AVOCA,AR,PRIMARY
72712,STANDARD,BENTONVILLE,AR,PRIMARY
72714,STANDARD,BELLA VISTA,AR,PRIMARY
72715,STANDARD,BELLA VISTA,AR,PRIMARY
72715,STANDARD,THE HIGHLANDS,AR,NOT ACCEPTABLE
72716,UNIQUE,BENTONVILLE,AR,PRIMARY
72716,UNIQUE,WAL-MART INC,AR,NOT ACCEPTABLE
72717,STANDARD,CANEHILL,AR,PRIMARY
72718,STANDARD,CAVE SPRINGS,AR,PRIMARY
72719,STANDARD,CENTERTON,AR,PRIMARY
72721,STANDARD,COMBS,AR,PRIMARY
72722,STANDARD,DECATUR,AR,PRIMARY
72727,STANDARD,ELKINS,AR,PRIMARY
72728,PO BOX,ELM SPRINGS,AR,PRIMARY
72729,STANDARD,EVANSVILLE,AR,PRIMARY
72730,STANDARD,FARMINGTON,AR,PRIMARY
72730,STANDARD,FAYETTEVILLE,AR,ACCEPTABLE
72732,STANDARD,GARFIELD,AR,PRIMARY
72733,PO BOX,GATEWAY,AR,PRIMARY
72734,STANDARD,GENTRY,AR,PRIMARY
72734,STANDARD,SPRINGTOWN,AR,ACCEPTABLE
72735,PO BOX,GOSHEN,AR,PRIMARY
72736,STANDARD,GRAVETTE,AR,PRIMARY
72737,PO BOX,GREENLAND,AR,PRIMARY
72738,STANDARD,HINDSVILLE,AR,PRIMARY
72739,STANDARD,HIWASSE,AR,PRIMARY
72740,STANDARD,HUNTSVILLE,AR,PRIMARY
72741,PO BOX,JOHNSON,AR,PRIMARY
72742,STANDARD,KINGSTON,AR,PRIMARY
72744,STANDARD,LINCOLN,AR,PRIMARY
72745,STANDARD,LOWELL,AR,PRIMARY
72747,STANDARD,MAYSVILLE,AR,PRIMARY
72749,STANDARD,MORROW,AR,PRIMARY
72751,STANDARD,PEA RIDGE,AR,PRIMARY
72752,STANDARD,PETTIGREW,AR,PRIMARY
72753,STANDARD,PRAIRIE GROVE,AR,PRIMARY
72756,STANDARD,ROGERS,AR,PRIMARY
72756,STANDARD,LITTLE FLOCK,AR,ACCEPTABLE
72757,PO BOX,ROGERS,AR,PRIMARY
72758,STANDARD,ROGERS,AR,PRIMARY
72760,STANDARD,SAINT PAUL,AR,PRIMARY
72761,STANDARD,SILOAM SPRINGS,AR,PRIMARY
72761,STANDARD,SILOAM SPGS,AR,ACCEPTABLE
72762,STANDARD,SPRINGDALE,AR,PRIMARY
72764,STANDARD,SPRINGDALE,AR,PRIMARY
72764,STANDARD,BETHEL HEIGHTS,AR,ACCEPTABLE
72764,STANDARD,BETHEL HTS,AR,ACCEPTABLE
72764,STANDARD,FAYETTEVILLE,AR,ACCEPTABLE
72765,PO BOX,SPRINGDALE,AR,PRIMARY
72766,PO BOX,SPRINGDALE,AR,PRIMARY
72768,STANDARD,SULPHUR SPRINGS,AR,PRIMARY
72768,STANDARD,SULPHUR SPGS,AR,ACCEPTABLE
72769,STANDARD,SUMMERS,AR,PRIMARY
72770,PO BOX,TONTITOWN,AR,PRIMARY
72773,STANDARD,WESLEY,AR,PRIMARY
72774,STANDARD,WEST FORK,AR,PRIMARY
72776,STANDARD,WITTER,AR,PRIMARY
72801,STANDARD,RUSSELLVILLE,AR,PRIMARY
72802,STANDARD,RUSSELLVILLE,AR,PRIMARY
72811,PO BOX,RUSSELLVILLE,AR,PRIMARY
72812,PO BOX,RUSSELLVILLE,AR,PRIMARY
72820,PO BOX,ALIX,AR,PRIMARY
72821,STANDARD,ALTUS,AR,PRIMARY
72821,STANDARD,WIEDERKEHR VG,AR,ACCEPTABLE
72821,STANDARD,WIEDERKEHR VILLAGE,AR,ACCEPTABLE
72823,STANDARD,ATKINS,AR,PRIMARY
72823,STANDARD,APPLETON,AR,ACCEPTABLE
72823,STANDARD,BLACKWELL,AR,ACCEPTABLE
72824,STANDARD,BELLEVILLE,AR,PRIMARY
72824,STANDARD,CORINTH,AR,NOT ACCEPTABLE
72826,PO BOX,BLUE MOUNTAIN,AR,PRIMARY
72827,STANDARD,BLUFFTON,AR,PRIMARY
72828,STANDARD,BRIGGSVILLE,AR,PRIMARY
72828,STANDARD,ROVER,AR,NOT ACCEPTABLE
72829,PO BOX,CENTERVILLE,AR,PRIMARY
72830,STANDARD,CLARKSVILLE,AR,PRIMARY
72832,STANDARD,COAL HILL,AR,PRIMARY
72833,STANDARD,DANVILLE,AR,PRIMARY
72834,STANDARD,DARDANELLE,AR,PRIMARY
72835,STANDARD,DELAWARE,AR,PRIMARY
72837,STANDARD,DOVER,AR,PRIMARY
72838,STANDARD,GRAVELLY,AR,PRIMARY
72839,STANDARD,HAGARVILLE,AR,PRIMARY
72840,STANDARD,HARTMAN,AR,PRIMARY
72840,STANDARD,HUNT,AR,ACCEPTABLE
72841,STANDARD,HARVEY,AR,PRIMARY
72842,STANDARD,HAVANA,AR,PRIMARY
72842,STANDARD,WAVELAND,AR,ACCEPTABLE
72843,STANDARD,HECTOR,AR,PRIMARY
72845,STANDARD,KNOXVILLE,AR,PRIMARY
72846,STANDARD,LAMAR,AR,PRIMARY
72847,STANDARD,LONDON,AR,PRIMARY
72851,STANDARD,NEW BLAINE,AR,PRIMARY
72852,STANDARD,OARK,AR,PRIMARY
72853,STANDARD,OLA,AR,PRIMARY
72854,STANDARD,OZONE,AR,PRIMARY
72855,STANDARD,PARIS,AR,PRIMARY
72856,STANDARD,PELSOR,AR,PRIMARY
72857,STANDARD,PLAINVIEW,AR,PRIMARY
72858,STANDARD,POTTSVILLE,AR,PRIMARY
72860,STANDARD,ROVER,AR,PRIMARY
72863,STANDARD,SCRANTON,AR,PRIMARY
72865,STANDARD,SUBIACO,AR,PRIMARY
72901,STANDARD,FORT SMITH,AR,PRIMARY
72902,PO BOX,FORT SMITH,AR,PRIMARY
72903,STANDARD,FORT SMITH,AR,PRIMARY
72904,STANDARD,FORT SMITH,AR,PRIMARY
72905,UNIQUE,FORT SMITH,AR,PRIMARY
72905,UNIQUE,FORT CHAFFEE,AR,ACCEPTABLE
72906,PO BOX,FORT SMITH,AR,PRIMARY
72908,STANDARD,FORT SMITH,AR,PRIMARY
72913,PO BOX,FORT SMITH,AR,PRIMARY
72914,PO BOX,FORT SMITH,AR,PRIMARY
72916,STANDARD,FORT SMITH,AR,PRIMARY
72916,STANDARD,BONANZA,AR,ACCEPTABLE
72917,PO BOX,FORT SMITH,AR,PRIMARY
72918,PO BOX,FORT SMITH,AR,PRIMARY
72919,UNIQUE,FORT SMITH,AR,PRIMARY
72919,UNIQUE,GOLDEN VENTURES,AR,NOT ACCEPTABLE
72921,STANDARD,ALMA,AR,PRIMARY
72923,STANDARD,BARLING,AR,PRIMARY
72926,STANDARD,BOLES,AR,PRIMARY
72927,STANDARD,BOONEVILLE,AR,PRIMARY
72928,STANDARD,BRANCH,AR,PRIMARY
72930,STANDARD,CECIL,AR,PRIMARY
72932,STANDARD,CEDARVILLE,AR,PRIMARY
72933,STANDARD,CHARLESTON,AR,PRIMARY
72934,STANDARD,CHESTER,AR,PRIMARY
72935,PO BOX,DYER,AR,PRIMARY
72936,STANDARD,GREENWOOD,AR,PRIMARY
72937,STANDARD,HACKETT,AR,PRIMARY
72938,STANDARD,HARTFORD,AR,PRIMARY
72940,STANDARD,HUNTINGTON,AR,PRIMARY
72941,STANDARD,LAVACA,AR,PRIMARY
72941,STANDARD,CENTRAL CITY,AR,ACCEPTABLE
72943,STANDARD,MAGAZINE,AR,PRIMARY
72944,STANDARD,MANSFIELD,AR,PRIMARY
72944,STANDARD,ABBOTT,AR,NOT ACCEPTABLE
72945,PO BOX,MIDLAND,AR,PRIMARY
72946,STANDARD,MOUNTAINBURG,AR,PRIMARY
72947,STANDARD,MULBERRY,AR,PRIMARY
72948,STANDARD,NATURAL DAM,AR,PRIMARY
72949,STANDARD,OZARK,AR,PRIMARY
72950,STANDARD,PARKS,AR,PRIMARY
72951,STANDARD,RATCLIFF,AR,PRIMARY
72952,STANDARD,RUDY,AR,PRIMARY
72955,STANDARD,UNIONTOWN,AR,PRIMARY
72956,STANDARD,VAN BUREN,AR,PRIMARY
72957,PO BOX,VAN BUREN,AR,PRIMARY
72958,STANDARD,WALDRON,AR,PRIMARY
72958,STANDARD,BATES,AR,ACCEPTABLE
72959,STANDARD,WINSLOW,AR,PRIMARY
73001,PO BOX,ALBERT,OK,PRIMARY
73002,STANDARD,ALEX,OK,PRIMARY
73003,STANDARD,EDMOND,OK,PRIMARY
73004,STANDARD,AMBER,OK,PRIMARY
73005,STANDARD,ANADARKO,OK,PRIMARY
73005,STANDARD,WASHITA,OK,ACCEPTABLE
73006,STANDARD,APACHE,OK,PRIMARY
73007,STANDARD,ARCADIA,OK,PRIMARY
73008,STANDARD,BETHANY,OK,PRIMARY
73008,STANDARD,WOODLAWN PARK,OK,ACCEPTABLE
73009,STANDARD,BINGER,OK,PRIMARY
73010,STANDARD,BLANCHARD,OK,PRIMARY
73010,STANDARD,COLE,OK,ACCEPTABLE
73011,STANDARD,BRADLEY,OK,PRIMARY
73012,STANDARD,EDMOND,OK,PRIMARY
73013,STANDARD,EDMOND,OK,PRIMARY
73014,STANDARD,CALUMET,OK,PRIMARY
73015,STANDARD,CARNEGIE,OK,PRIMARY
73016,STANDARD,CASHION,OK,PRIMARY
73017,STANDARD,CEMENT,OK,PRIMARY
73018,STANDARD,CHICKASHA,OK,PRIMARY
73018,STANDARD,NORGE,OK,ACCEPTABLE
73019,UNIQUE,NORMAN,OK,PRIMARY
73019,UNIQUE,UNIVERSITY OF OK,OK,NOT ACCEPTABLE
73020,STANDARD,CHOCTAW,OK,PRIMARY
73021,STANDARD,COLONY,OK,PRIMARY
73022,PO BOX,CONCHO,OK,PRIMARY
73023,PO BOX,CHICKASHA,OK,PRIMARY
73024,STANDARD,CORN,OK,PRIMARY
73025,STANDARD,EDMOND,OK,PRIMARY
73026,STANDARD,NORMAN,OK,PRIMARY
73027,STANDARD,COYLE,OK,PRIMARY
73028,STANDARD,CRESCENT,OK,PRIMARY
73028,STANDARD,CIMARRON CITY,OK,ACCEPTABLE
73029,STANDARD,CYRIL,OK,PRIMARY
73030,STANDARD,DAVIS,OK,PRIMARY
73031,PO BOX,DIBBLE,OK,PRIMARY
73032,PO BOX,DOUGHERTY,OK,PRIMARY
73033,PO BOX,EAKLY,OK,PRIMARY
73034,STANDARD,EDMOND,OK,PRIMARY
73036,STANDARD,EL RENO,OK,PRIMARY
73038,STANDARD,FORT COBB,OK,PRIMARY
73039,PO BOX,DAVIS,OK,PRIMARY
73040,STANDARD,GEARY,OK,PRIMARY
73041,STANDARD,GOTEBO,OK,PRIMARY
73042,STANDARD,GRACEMONT,OK,PRIMARY
73043,STANDARD,GREENFIELD,OK,PRIMARY
73044,STANDARD,GUTHRIE,OK,PRIMARY
73045,STANDARD,HARRAH,OK,PRIMARY
73047,STANDARD,HINTON,OK,PRIMARY
73047,STANDARD,BRIDGEPORT,OK,ACCEPTABLE
73048,STANDARD,HYDRO,OK,PRIMARY
73049,STANDARD,JONES,OK,PRIMARY
73050,PO BOX,LANGSTON,OK,PRIMARY
73051,STANDARD,LEXINGTON,OK,PRIMARY
73051,STANDARD,SLAUGHTERVILLE,OK,ACCEPTABLE
73051,STANDARD,SLAUGHTERVL,OK,ACCEPTABLE
73052,STANDARD,LINDSAY,OK,PRIMARY
73052,STANDARD,ERIN SPRINGS,OK,ACCEPTABLE
73053,STANDARD,LOOKEBA,OK,PRIMARY
73054,STANDARD,LUTHER,OK,PRIMARY
73055,STANDARD,MARLOW,OK,PRIMARY
73055,STANDARD,BRAY,OK,ACCEPTABLE
73055,STANDARD,CENTRAL HIGH,OK,ACCEPTABLE
73056,STANDARD,MARSHALL,OK,PRIMARY
73057,STANDARD,MAYSVILLE,OK,PRIMARY
73058,STANDARD,MERIDIAN,OK,PRIMARY
73059,STANDARD,MINCO,OK,PRIMARY
73061,STANDARD,MORRISON,OK,PRIMARY
73062,STANDARD,MOUNTAIN VIEW,OK,PRIMARY
73063,STANDARD,MULHALL,OK,PRIMARY
73064,STANDARD,MUSTANG,OK,PRIMARY
73065,STANDARD,NEWCASTLE,OK,PRIMARY
73066,PO BOX,NICOMA PARK,OK,PRIMARY
73067,STANDARD,NINNEKAH,OK,PRIMARY
73068,STANDARD,NOBLE,OK,PRIMARY
73068,STANDARD,ETOWAH,OK,ACCEPTABLE
73069,STANDARD,NORMAN,OK,PRIMARY
73070,PO BOX,NORMAN,OK,PRIMARY
73071,STANDARD,NORMAN,OK,PRIMARY
73072,STANDARD,NORMAN,OK,PRIMARY
73073,STANDARD,ORLANDO,OK,PRIMARY
73074,STANDARD,PAOLI,OK,PRIMARY
73075,STANDARD,PAULS VALLEY,OK,PRIMARY
73077,STANDARD,PERRY,OK,PRIMARY
73078,STANDARD,PIEDMONT,OK,PRIMARY
73079,STANDARD,POCASSET,OK,PRIMARY
73080,STANDARD,PURCELL,OK,PRIMARY
73082,STANDARD,RUSH SPRINGS,OK,PRIMARY
73083,PO BOX,EDMOND,OK,PRIMARY
73084,STANDARD,SPENCER,OK,PRIMARY
73085,PO BOX,YUKON,OK,PRIMARY
73086,STANDARD,SULPHUR,OK,PRIMARY
73089,STANDARD,TUTTLE,OK,PRIMARY
73090,STANDARD,UNION CITY,OK,PRIMARY
73092,STANDARD,VERDEN,OK,PRIMARY
73093,STANDARD,WASHINGTON,OK,PRIMARY
73093,STANDARD,GOLDSBY,OK,ACCEPTABLE
73094,STANDARD,WASHITA,OK,PRIMARY
73095,STANDARD,WAYNE,OK,PRIMARY
73096,STANDARD,WEATHERFORD,OK,PRIMARY
73097,PO BOX,WHEATLAND,OK,PRIMARY
73098,STANDARD,WYNNEWOOD,OK,PRIMARY
73099,STANDARD,YUKON,OK,PRIMARY
73101,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73101,PO BOX,OKC,OK,NOT ACCEPTABLE
73102,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73102,STANDARD,OKC,OK,NOT ACCEPTABLE
73103,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73103,STANDARD,OKC,OK,NOT ACCEPTABLE
73104,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73104,STANDARD,OKC,OK,NOT ACCEPTABLE
73105,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73105,STANDARD,OKC,OK,NOT ACCEPTABLE
73106,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73106,STANDARD,OKC,OK,NOT ACCEPTABLE
73107,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73107,STANDARD,OKC,OK,NOT ACCEPTABLE
73108,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73108,STANDARD,OKC,OK,NOT ACCEPTABLE
73109,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73109,STANDARD,OKC,OK,NOT ACCEPTABLE
73110,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73110,STANDARD,MIDWEST CITY,OK,ACCEPTABLE
73110,STANDARD,OKC,OK,NOT ACCEPTABLE
73111,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73111,STANDARD,OKC,OK,NOT ACCEPTABLE
73112,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73112,STANDARD,WARR ACRES,OK,ACCEPTABLE
73112,STANDARD,OKC,OK,NOT ACCEPTABLE
73113,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73113,PO BOX,OKC,OK,NOT ACCEPTABLE
73114,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73114,STANDARD,OKC,OK,NOT ACCEPTABLE
73115,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73115,STANDARD,DEL CITY,OK,ACCEPTABLE
73115,STANDARD,SMITH VILLAGE,OK,ACCEPTABLE
73115,STANDARD,OKC,OK,NOT ACCEPTABLE
73116,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73116,STANDARD,NICHOLS HILLS,OK,ACCEPTABLE
73116,STANDARD,OKC,OK,NOT ACCEPTABLE
73117,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73117,STANDARD,OKC,OK,NOT ACCEPTABLE
73118,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73118,STANDARD,OKC,OK,NOT ACCEPTABLE
73119,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73119,STANDARD,OKC,OK,NOT ACCEPTABLE
73120,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73120,STANDARD,NICHOLS HILLS,OK,ACCEPTABLE
73120,STANDARD,THE VILLAGE,OK,ACCEPTABLE
73120,STANDARD,VILLAGE,OK,ACCEPTABLE
73120,STANDARD,ACHILLE,OK,NOT ACCEPTABLE
73120,STANDARD,OKC,OK,NOT ACCEPTABLE
73121,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73121,STANDARD,FOREST PARK,OK,ACCEPTABLE
73121,STANDARD,LAKE ALUMA,OK,ACCEPTABLE
73121,STANDARD,OKC,OK,NOT ACCEPTABLE
73122,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73122,STANDARD,WARR ACRES,OK,ACCEPTABLE
73122,STANDARD,OKC,OK,NOT ACCEPTABLE
73123,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73123,PO BOX,WARR ACRES,OK,ACCEPTABLE
73123,PO BOX,OKC,OK,NOT ACCEPTABLE
73124,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73124,PO BOX,OKC,OK,NOT ACCEPTABLE
73125,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73125,PO BOX,OKC,OK,NOT ACCEPTABLE
73126,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73126,PO BOX,OKC,OK,NOT ACCEPTABLE
73127,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73127,STANDARD,OKC,OK,NOT ACCEPTABLE
73128,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73128,STANDARD,OKC,OK,NOT ACCEPTABLE
73129,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73129,STANDARD,OKC,OK,NOT ACCEPTABLE
73129,STANDARD,VALLEY BROOK,OK,NOT ACCEPTABLE
73130,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73130,STANDARD,MIDWEST CITY,OK,ACCEPTABLE
73130,STANDARD,OKC,OK,NOT ACCEPTABLE
73131,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73131,STANDARD,OKC,OK,NOT ACCEPTABLE
73132,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73132,STANDARD,WARR ACRES,OK,ACCEPTABLE
73132,STANDARD,OKC,OK,NOT ACCEPTABLE
73134,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73134,STANDARD,OKC,OK,NOT ACCEPTABLE
73135,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73135,STANDARD,DEL CITY,OK,ACCEPTABLE
73135,STANDARD,OKC,OK,NOT ACCEPTABLE
73136,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73136,PO BOX,OKC,OK,NOT ACCEPTABLE
73137,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73137,PO BOX,OKC,OK,NOT ACCEPTABLE
73139,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73139,STANDARD,OKC,OK,NOT ACCEPTABLE
73140,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73140,PO BOX,MIDWEST CITY,OK,ACCEPTABLE
73140,PO BOX,OKC,OK,NOT ACCEPTABLE
73141,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73141,STANDARD,OKC,OK,NOT ACCEPTABLE
73142,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73142,STANDARD,OKC,OK,NOT ACCEPTABLE
73143,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73143,PO BOX,OKC,OK,NOT ACCEPTABLE
73144,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73144,PO BOX,OKC,OK,NOT ACCEPTABLE
73145,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73145,STANDARD,TINKER AFB,OK,ACCEPTABLE
73145,STANDARD,MIDWEST CITY,OK,NOT ACCEPTABLE
73145,STANDARD,OKC,OK,NOT ACCEPTABLE
73145,STANDARD,T A F B,OK,NOT ACCEPTABLE
73146,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73146,PO BOX,OKC,OK,NOT ACCEPTABLE
73147,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73147,PO BOX,OKC,OK,NOT ACCEPTABLE
73148,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73148,PO BOX,OKC,OK,NOT ACCEPTABLE
73149,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73149,STANDARD,OKC,OK,NOT ACCEPTABLE
73150,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73150,STANDARD,OKC,OK,NOT ACCEPTABLE
73151,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73151,STANDARD,OKC,OK,NOT ACCEPTABLE
73152,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73152,PO BOX,OKC,OK,NOT ACCEPTABLE
73153,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73153,PO BOX,MOORE,OK,ACCEPTABLE
73153,PO BOX,OKC,OK,NOT ACCEPTABLE
73154,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73154,PO BOX,OKC,OK,NOT ACCEPTABLE
73155,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73155,PO BOX,OKC,OK,NOT ACCEPTABLE
73156,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73156,PO BOX,OKC,OK,NOT ACCEPTABLE
73157,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73157,PO BOX,OKC,OK,NOT ACCEPTABLE
73159,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73159,STANDARD,OKC,OK,NOT ACCEPTABLE
73160,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73160,STANDARD,MOORE,OK,ACCEPTABLE
73160,STANDARD,OKC,OK,NOT ACCEPTABLE
73162,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73162,STANDARD,OKC,OK,NOT ACCEPTABLE
73163,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73163,STANDARD,OKC,OK,NOT ACCEPTABLE
73164,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73164,PO BOX,OKC,OK,NOT ACCEPTABLE
73165,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73165,STANDARD,MOORE,OK,ACCEPTABLE
73165,STANDARD,DEL CITY,OK,NOT ACCEPTABLE
73165,STANDARD,OKC,OK,NOT ACCEPTABLE
73167,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73167,STANDARD,OKC,OK,NOT ACCEPTABLE
73169,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73169,STANDARD,OKC,OK,NOT ACCEPTABLE
73170,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73170,STANDARD,MOORE,OK,ACCEPTABLE
73170,STANDARD,OKC,OK,NOT ACCEPTABLE
73172,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73172,PO BOX,OKC,OK,NOT ACCEPTABLE
73173,STANDARD,OKLAHOMA CITY,OK,PRIMARY
73173,STANDARD,OKC,OK,NOT ACCEPTABLE
73178,PO BOX,OKLAHOMA CITY,OK,PRIMARY
73178,PO BOX,OKC,OK,NOT ACCEPTABLE
73179,STANDARD,OKLAHOMA CITY,OK,PRIMARY
